movie_id,title,release_year,runtime_minutes,primary_genre,language,country,content_rating,is_short_film,budget_usd,marketing_budget_usd,director_score,cast_score,imdb_score,rating_category
TMDB-841,Dune,2021,141,Drama,English,USA,PG-13,0,22000000,6600000,9.8,7.5,8.2,High
TMDB-4688,Across the Universe,2009,113,Sci-Fi,Hindi,India,PG-13,0,34000000,10200000,8.4,8.2,7.9,High
TMDB-4148,Revolutionary Road,2000,141,Thriller,Hindi,India,PG-13,0,97000000,29100000,9.8,7.3,8.2,High
TMDB-2207,16 Blocks,2014,150,Action,Telugu,India,PG-13,0,111000000,33300000,9.8,7.5,8.2,High
TMDB-9381,Babylon A.D.,2021,146,Drama,Hindi,India,PG-13,0,22000000,6600000,7.6,7.3,7.2,Medium
TMDB-9625,The Glimmer Man,2020,101,Thriller,German,France,R,0,117000000,35100000,6.8,6.4,6.5,Medium
TMDB-9304,Multiplicity,2012,143,Documentary,English,USA,PG-13,0,109000000,32700000,9.8,8.5,8.6,High
TMDB-20856,Aliens in the Attic,2018,121,Thriller,German,France,PG-13,0,67000000,20100000,8.4,7.2,7.5,High
TMDB-5955,The Pledge,2000,117,Comedy,French,France,PG-13,0,73000000,21900000,7.6,6.9,7.0,Medium
TMDB-9899,The Producers,2023,124,Mystery,German,France,R,0,120000000,36000000,6.8,7.5,6.9,Medium
TMDB-9826,The Phantom,2011,161,Drama,Tamil,India,PG-13,0,12000000,3600000,9.2,6.8,7.7,High
TMDB-21355,All the Pretty Horses,2014,119,Horror,English,USA,R,0,15000000,4500000,7.6,6.0,6.7,Medium
TMDB-10858,Nixon,2004,164,Horror,Tamil,India,PG-13,0,5000000,1500000,9.8,9.1,8.8,High
TMDB-11439,The Ghost Writer,2001,157,Animation,English,USA,PG-13,0,98000000,29400000,9.8,9.0,8.8,High
TMDB-9457,Deep Rising,2015,108,Sci-Fi,Korean,France,PG-13,0,64000000,19200000,9.2,6.8,7.7,High
TMDB-12412,Miracle at St. Anna,2001,107,Animation,English,USA,PG-13,0,98000000,29400000,9.8,8.0,8.4,High
TMDB-1494,Curse of the Golden Flower,2018,142,Comedy,French,France,PG-13,0,43000000,12900000,9.8,6.0,7.7,High
TMDB-13184,Bangkok Dangerous,2005,85,Romance,Korean,France,R,0,6000000,1800000,7.6,6.2,6.8,Medium
TMDB-2185,Big Trouble,2022,115,Action,Spanish,France,PG-13,0,71000000,21300000,9.8,9.0,8.8,High
TMDB-6639,Love in the Time of Cholera,2015,89,Mystery,English,USA,PG-13,0,40000000,12000000,9.8,6.7,8.0,High
TMDB-38153,Shadow Conspiracy,2023,162,Animation,German,France,PG-13,0,48000000,14400000,8.4,6.8,7.4,Medium
TMDB-58233,Johnny English Reborn,2007,141,Drama,Korean,France,PG-13,0,32000000,9600000,8.4,8.8,8.1,High
TMDB-116977,Foodfight!,2023,153,Sci-Fi,French,France,R,0,24000000,7200000,6.8,7.5,6.9,Medium
TMDB-68734,Argo,2015,89,Mystery,German,France,PG-13,0,40000000,12000000,7.6,10.0,8.1,High
TMDB-5503,The Fugitive,2003,99,Mystery,Japanese,France,PG-13,0,100000000,30000000,9.2,10.0,8.8,High
TMDB-27573,The Bounty Hunter,2022,109,Horror,Spanish,France,PG-13,0,95000000,28500000,9.8,7.2,8.1,High
TMDB-819,Sleepers,2009,166,Drama,Spanish,France,PG-13,0,82000000,24600000,9.8,7.5,8.2,High
TMDB-1369,Rambo: First Blood Part II,2004,99,Horror,German,France,PG-13,0,5000000,1500000,8.4,7.3,7.5,High
TMDB-9623,The Juror,2002,147,Comedy,German,France,PG-13,0,3000000,900000,7.6,6.8,7.0,Medium
TMDB-10895,Pinocchio,2002,142,Comedy,Japanese,France,R,0,3000000,900000,6.8,6.4,6.5,Medium
TMDB-10935,Heaven's Gate,2022,118,Documentary,German,France,PG-13,0,119000000,35700000,7.6,7.8,7.4,Medium
TMDB-834,Underworld: Evolution,2004,146,Thriller,German,France,PG-13,0,77000000,23100000,8.4,7.0,7.4,Medium
TMDB-228066,Victor Frankenstein,2017,85,Romance,Japanese,France,PG-13,0,66000000,19800000,8.4,6.9,7.4,Medium
TMDB-711,Finding Forrester,2022,146,Thriller,English,USA,PG-13,0,47000000,14100000,9.8,6.6,7.9,High
TMDB-10468,28 Days,2004,86,Thriller,German,France,PG-13,0,77000000,23100000,9.2,8.2,8.2,High
TMDB-10027,Unleashed,2017,104,Mystery,Telugu,India,PG-13,0,90000000,27000000,9.8,7.8,8.3,High
TMDB-11812,The Sweetest Thing,2000,106,Thriller,Hindi,India,PG-13,0,97000000,29100000,8.4,6.3,7.2,Medium
TMDB-37233,The Firm,2013,115,Romance,Spanish,France,PG-13,0,86000000,25800000,9.8,7.6,8.3,High
TMDB-37950,Charlie St. Cloud,2020,168,Documentary,Tamil,India,PG-13,0,69000000,20700000,9.2,8.0,8.1,High
TMDB-27582,The Mechanic,2022,101,Thriller,German,France,PG-13,0,47000000,14100000,9.8,7.0,8.1,High
TMDB-64688,21 Jump Street,2014,122,Comedy,Japanese,France,PG-13,0,63000000,18900000,9.2,7.3,7.9,High
TMDB-509,Notting Hill,2003,100,Romance,German,France,PG-13,0,76000000,22800000,8.4,8.2,7.9,High
TMDB-7443,Chicken Run,2009,129,Mystery,German,France,PG-13,0,10000000,3000000,7.6,6.7,7.0,Medium
TMDB-5966,Along Came Polly,2014,97,Comedy,Japanese,France,PG-13,0,63000000,18900000,8.4,8.1,7.8,High
TMDB-11066,Boomerang,2004,108,Documentary,Tamil,India,PG-13,0,29000000,8700000,8.4,6.6,7.3,Medium
TMDB-136795,The Heat,2017,143,Sci-Fi,English,USA,PG-13,0,114000000,34200000,9.2,7.8,8.1,High
TMDB-8095,Cleopatra,2009,103,Sci-Fi,Tamil,India,PG-13,0,34000000,10200000,6.8,7.8,7.0,Medium
TMDB-87826,Here Comes the Boom,2015,89,Mystery,Telugu,India,PG-13,0,40000000,12000000,9.8,6.7,8.0,High
TMDB-11560,High Crimes,2003,107,Animation,English,USA,PG-13,0,28000000,8400000,8.4,9.3,8.2,High
TMDB-25189,The Mirror Has Two Faces,2012,85,Action,German,France,PG-13,0,61000000,18300000,8.4,6.0,7.1,Medium
TMDB-2637,The Mothman Prophecies,2011,168,Sci-Fi,Spanish,France,PG-13,0,84000000,25200000,8.4,9.0,8.1,High
TMDB-18480,Brüno,2012,140,Action,French,France,PG-13,0,61000000,18300000,9.8,6.3,7.8,High
TMDB-709,Licence to Kill,2005,156,Drama,Tamil,India,PG-13,0,102000000,30600000,9.8,7.3,8.2,High
TMDB-49730,Red Riding Hood,2021,159,Mystery,Telugu,India,PG-13,0,70000000,21000000,9.8,7.6,8.3,High
TMDB-2749,15 Minutes,2021,101,Drama,German,France,PG-13,0,22000000,6600000,7.6,10.0,8.1,High
TMDB-9607,Super Mario Bros.,2002,150,Action,Spanish,France,R,0,51000000,15300000,6.8,6.2,6.4,Medium
TMDB-1830,Lord of War,2015,109,Mystery,Korean,France,PG-13,0,40000000,12000000,9.8,7.4,8.2,High
TMDB-79,Hero,2022,155,Action,French,France,PG-13,0,71000000,21300000,9.8,8.2,8.5,High
TMDB-54054,One for the Money,2019,159,Mystery,Hindi,India,PG-13,0,20000000,6000000,7.6,7.0,7.1,Medium
TMDB-228967,The Interview,2009,141,Drama,Telugu,India,PG-13,0,82000000,24600000,7.6,9.6,8.0,High
TMDB-46528,The Warrior's Way,2008,155,Action,Tamil,India,R,0,81000000,24300000,6.8,6.6,6.6,Medium
TMDB-27936,Micmacs,2000,111,Thriller,French,France,PG-13,0,97000000,29100000,9.8,6.4,7.9,High
TMDB-65,8 Mile,2021,126,Drama,Hindi,India,PG-13,0,22000000,6600000,9.8,7.3,8.2,High
TMDB-280391,Why I Did (Not) Eat My Father,2022,151,Thriller,Spanish,France,R,0,47000000,14100000,6.8,7.0,6.7,Medium
TMDB-9476,A Knight's Tale,2019,143,Sci-Fi,French,France,PG-13,0,44000000,13200000,9.8,6.9,8.0,High
TMDB-10610,The Medallion,2023,165,Romance,Korean,France,PG-13,0,96000000,28800000,6.8,7.8,7.0,Medium
TMDB-745,The Sixth Sense,2005,112,Animation,Korean,France,PG-13,0,78000000,23400000,9.8,10.0,9.1,High
TMDB-49527,Man on a Ledge,2006,154,Horror,Telugu,India,PG-13,0,55000000,16500000,6.8,10.0,7.8,High
TMDB-73937,The Big Year,2021,87,Animation,English,USA,PG-13,0,118000000,35400000,9.2,7.2,7.9,High
TMDB-1885,The Karate Kid,2010,145,Action,Hindi,India,R,0,11000000,3300000,7.6,6.2,6.8,Medium
TMDB-168672,American Hustle,2021,126,Drama,English,USA,PG-13,0,22000000,6600000,9.8,8.7,8.7,High
TMDB-18240,The Proposal,2008,110,Action,Hindi,India,PG-13,0,81000000,24300000,9.8,10.0,9.1,High
TMDB-10398,Double Jeopardy,2018,134,Horror,Korean,France,PG-13,0,115000000,34500000,9.2,6.0,7.4,Medium
TMDB-165,Back to the Future Part II,2014,118,Documentary,Japanese,France,PG-13,0,39000000,11700000,9.8,10.0,9.1,High
TMDB-240832,Lucy,2014,100,Action,Japanese,France,PG-13,0,111000000,33300000,9.8,10.0,9.1,High
TMDB-216015,Fifty Shades of Grey,2016,93,Documentary,Tamil,India,PG-13,0,89000000,26700000,7.6,7.0,7.1,Medium
TMDB-12279,Spy Kids 3-D: Game Over,2023,106,Drama,Korean,France,PG-13,0,72000000,21600000,9.8,9.0,8.8,High
TMDB-1645,A Time to Kill,2016,93,Documentary,French,France,PG-13,0,89000000,26700000,9.8,7.8,8.3,High
TMDB-11007,Cheaper by the Dozen,2000,146,Thriller,Korean,France,PG-13,0,97000000,29100000,9.8,7.0,8.1,High
TMDB-193756,Lone Survivor,2005,130,Romance,Spanish,France,PG-13,0,6000000,1800000,9.8,10.0,9.1,High
TMDB-11287,A League of Their Own,2006,87,Comedy,Hindi,India,PG-13,0,103000000,30900000,9.2,8.2,8.2,High
TMDB-259693,The Conjuring 2,2013,169,Mystery,French,France,PG-13,0,110000000,33000000,9.8,8.6,8.6,High
TMDB-37799,The Social Network,2012,98,Documentary,Korean,France,PG-13,0,109000000,32700000,9.8,10.0,9.1,High
TMDB-10184,He's Just Not That Into You,2007,121,Drama,Korean,France,PG-13,0,32000000,9600000,9.2,9.9,8.8,High
TMDB-4257,Scary Movie 4,2001,127,Animation,English,USA,PG-13,0,98000000,29400000,9.8,7.4,8.2,High
TMDB-4234,Scream 3,2018,98,Documentary,German,France,PG-13,0,19000000,5700000,9.8,7.8,8.3,High
TMDB-196,Back to the Future Part III,2011,118,Sci-Fi,Japanese,France,PG-13,0,84000000,25200000,9.8,10.0,9.1,High
TMDB-257091,Get Hard,2016,132,Comedy,English,USA,PG-13,0,113000000,33900000,6.8,8.7,7.3,Medium
TMDB-6114,Dracula,2004,130,Action,Japanese,France,PG-13,0,101000000,30300000,9.8,8.5,8.6,High
TMDB-24803,Julie & Julia,2012,102,Comedy,German,France,PG-13,0,13000000,3900000,8.4,6.8,7.4,Medium
TMDB-109410,42,2003,150,Romance,Korean,France,PG-13,0,76000000,22800000,9.8,7.6,8.3,High
TMDB-1213,The Talented Mr. Ripley,2012,142,Comedy,Hindi,India,PG-13,0,13000000,3900000,8.4,10.0,8.5,High
TMDB-100042,Dumb and Dumber To,2013,121,Drama,Tamil,India,PG-13,0,62000000,18600000,9.8,10.0,9.1,High
TMDB-9036,Eight Below,2000,129,Horror,German,France,PG-13,0,25000000,7500000,9.2,5.8,7.4,Medium
TMDB-257211,The Intern,2008,111,Thriller,Spanish,France,PG-13,0,57000000,17100000,9.8,8.0,8.4,High
TMDB-323675,Ride Along 2,2004,153,Documentary,German,France,PG-13,0,29000000,8700000,9.8,10.0,9.1,High
TMDB-9361,The Last of the Mohicans,2023,98,Sci-Fi,French,France,PG-13,0,24000000,7200000,9.8,6.8,8.0,High
TMDB-1677,Ray,2015,123,Sci-Fi,English,USA,PG-13,0,64000000,19200000,9.8,7.9,8.4,High
TMDB-187,Sin City,2013,131,Drama,Korean,France,PG-13,0,62000000,18600000,9.8,10.0,9.1,High
TMDB-7461,Vantage Point,2004,148,Documentary,French,France,PG-13,0,29000000,8700000,7.6,8.5,7.6,High
TMDB-16538,"I Love You, Man",2010,115,Action,Spanish,France,PG-13,0,11000000,3300000,8.4,10.0,8.5,High
TMDB-9889,Shallow Hal,2003,160,Romance,English,USA,PG-13,0,76000000,22800000,9.8,7.3,8.2,High
TMDB-820,JFK,2018,130,Action,Japanese,France,PG-13,0,91000000,27300000,9.8,10.0,9.1,High
TMDB-11565,Big Momma's House 2,2007,169,Mystery,Korean,France,PG-13,0,80000000,24000000,9.8,6.0,7.7,High
TMDB-6073,The Mexican,2018,166,Thriller,Telugu,India,PG-13,0,67000000,20100000,9.8,6.7,8.0,High
TMDB-16996,17 Again,2007,119,Mystery,Japanese,France,PG-13,0,80000000,24000000,9.2,10.0,8.8,High
TMDB-193610,The Other Woman,2000,154,Horror,Telugu,India,PG-13,0,25000000,7500000,9.2,6.9,7.8,High
TMDB-19912,The Final Destination,2004,102,Comedy,German,France,PG-13,0,53000000,15900000,9.8,6.6,7.9,High
TMDB-296098,Bridge of Spies,2006,108,Documentary,Hindi,India,PG-13,0,79000000,23700000,9.8,10.0,9.1,High
TMDB-8007,Behind Enemy Lines,2001,109,Mystery,English,USA,PG-13,0,50000000,15000000,9.2,7.3,7.9,High
TMDB-32823,Get Him to the Greek,2007,143,Sci-Fi,Telugu,India,PG-13,0,104000000,31200000,9.8,8.0,8.4,High
TMDB-4380,Shall We Dance?,2011,85,Romance,Korean,France,PG-13,0,36000000,10800000,9.8,7.2,8.1,High
TMDB-11551,Small Soldiers,2020,98,Documentary,Korean,France,PG-13,0,69000000,20700000,9.8,7.8,8.3,High
TMDB-10336,Spawn,2007,152,Animation,English,USA,R,0,8000000,2400000,6.8,6.2,6.4,Medium
TMDB-11362,The Count of Monte Cristo,2005,90,Romance,Telugu,India,PG-13,0,6000000,1800000,9.8,6.2,7.8,High
TMDB-50348,The Lincoln Lawyer,2006,126,Thriller,English,USA,PG-13,0,7000000,2100000,8.4,7.5,7.6,High
TMDB-48138,Unknown,2008,127,Comedy,German,France,PG-13,0,33000000,9900000,9.8,7.2,8.1,High
TMDB-1124,The Prestige,2006,168,Documentary,Spanish,France,PG-13,0,79000000,23700000,9.8,9.9,9.1,High
TMDB-227159,Horrible Bosses 2,2001,93,Sci-Fi,Telugu,India,PG-13,0,74000000,22200000,9.2,7.3,7.9,High
TMDB-68179,Escape from Planet Earth,2007,132,Animation,English,USA,R,0,8000000,2400000,6.8,7.0,6.7,Medium
TMDB-1579,Apocalypto,2002,92,Comedy,German,France,PG-13,0,3000000,900000,8.4,9.7,8.4,High
TMDB-708,The Living Daylights,2022,169,Horror,Japanese,France,PG-13,0,95000000,28500000,9.8,10.0,9.1,High
TMDB-34851,Predators,2009,98,Sci-Fi,Telugu,India,PG-13,0,34000000,10200000,8.4,6.4,7.2,Medium
TMDB-9930,Legal Eagles,2021,119,Mystery,Hindi,India,PG-13,0,70000000,21000000,9.8,8.5,8.6,High
TMDB-1586,Secret Window,2014,139,Horror,Japanese,France,PG-13,0,15000000,4500000,9.8,6.7,8.0,High
TMDB-2044,The Lake House,2017,126,Drama,English,USA,R,0,42000000,12600000,6.8,7.4,6.9,Medium
TMDB-9913,The Skeleton Key,2009,102,Animation,Spanish,France,PG-13,0,58000000,17400000,9.2,7.4,7.9,High
TMDB-71864,The Odd Life of Timothy Green,2010,144,Horror,French,France,PG-13,0,35000000,10500000,7.6,7.8,7.4,Medium
TMDB-10761,Made of Honor,2000,168,Documentary,Korean,France,R,0,49000000,14700000,6.8,7.6,6.9,Medium
TMDB-209451,Jersey Boys,2009,158,Sci-Fi,English,USA,PG-13,0,34000000,10200000,9.8,10.0,9.1,High
TMDB-11975,The Rainmaker,2022,165,Action,Tamil,India,PG-13,0,71000000,21300000,9.8,8.1,8.4,High
TMDB-4970,Gothika,2004,147,Comedy,German,France,R,0,53000000,15900000,7.6,6.3,6.8,Medium
TMDB-11831,Amistad,2020,112,Comedy,German,France,PG-13,0,93000000,27900000,9.8,7.9,8.4,High
TMDB-9096,Medicine Man,2020,139,Horror,English,USA,PG-13,0,45000000,13500000,9.8,6.2,7.8,High
TMDB-440,Aliens vs Predator: Requiem,2004,121,Thriller,French,France,PG-13,0,77000000,23100000,7.6,9.8,8.0,High
TMDB-11011,Ri¢hie Ri¢h,2004,101,Thriller,Hindi,India,PG-13,0,77000000,23100000,9.8,6.2,7.8,High
TMDB-10641,Autumn in New York,2018,109,Horror,Korean,France,R,0,115000000,34500000,6.8,6.3,6.5,Medium
TMDB-11172,Music and Lyrics,2001,165,Romance,Tamil,India,PG-13,0,26000000,7800000,8.4,10.0,8.5,High
TMDB-39513,Paul,2018,142,Comedy,Tamil,India,PG-13,0,43000000,12900000,8.4,7.0,7.4,Medium
TMDB-82687,The Guilt Trip,2012,139,Horror,Korean,France,PG-13,0,85000000,25500000,9.8,6.9,8.0,High
TMDB-41446,Scream 4,2006,163,Documentary,Hindi,India,PG-13,0,79000000,23700000,9.8,7.9,8.4,High
TMDB-8224,8MM,2022,114,Horror,Japanese,France,PG-13,0,95000000,28500000,9.8,6.9,8.0,High
TMDB-10537,The Doors,2017,86,Drama,English,USA,PG-13,0,42000000,12600000,9.8,8.5,8.6,High
TMDB-225886,Sex Tape,2023,139,Mystery,Korean,France,PG-13,0,120000000,36000000,9.2,8.4,8.3,High
TMDB-10385,Hanging Up,2022,122,Comedy,Japanese,France,PG-13,0,23000000,6900000,6.8,7.8,7.0,Medium
TMDB-55779,Final Destination 5,2002,101,Thriller,Telugu,India,R,0,27000000,8100000,7.6,6.3,6.8,Medium
TMDB-10154,Mickey Blue Eyes,2021,164,Mystery,English,USA,R,0,70000000,21000000,6.8,6.7,6.6,Medium
TMDB-10647,Pay It Forward,2020,110,Action,German,France,PG-13,0,21000000,6300000,8.4,6.9,7.4,Medium
TMDB-11431,Fever Pitch,2003,130,Romance,French,France,PG-13,0,76000000,22800000,9.8,8.6,8.6,High
TMDB-8457,Drillbit Taylor,2006,126,Thriller,Tamil,India,PG-13,0,7000000,2100000,9.2,9.9,8.8,High
TMDB-188161,A Million Ways to Die in the West,2022,111,Thriller,Korean,France,PG-13,0,47000000,14100000,8.4,10.0,8.5,High
TMDB-8850,The Shadow,2010,142,Comedy,Japanese,France,PG-13,0,83000000,24900000,9.2,7.9,8.1,High
TMDB-64685,Extremely Loud & Incredibly Close,2020,150,Action,German,France,PG-13,0,21000000,6300000,9.8,7.5,8.2,High
TMDB-38357,Morning Glory,2016,98,Documentary,Japanese,France,PG-13,0,89000000,26700000,8.4,6.9,7.4,Medium
TMDB-10060,Get Rich or Die Tryin',2017,124,Mystery,Hindi,India,PG-13,0,90000000,27000000,8.4,7.5,7.6,High
TMDB-11398,The Art of War,2000,109,Horror,Telugu,India,R,0,25000000,7500000,7.6,5.8,6.6,Medium
TMDB-1833,Rent,2005,91,Drama,Korean,France,PG-13,0,102000000,30600000,9.8,6.6,7.9,High
TMDB-10391,Bless the Child,2016,143,Documentary,French,France,PG-13,0,89000000,26700000,9.8,6.8,8.0,High
TMDB-8970,The Out-of-Towners,2002,147,Comedy,Hindi,India,PG-13,0,3000000,900000,9.2,6.3,7.5,High
TMDB-9306,The Island of Dr. Moreau,2020,119,Horror,German,France,PG-13,0,45000000,13500000,9.8,7.0,8.1,High
TMDB-11370,The Musketeer,2001,108,Sci-Fi,English,USA,PG-13,0,74000000,22200000,9.8,6.8,8.0,High
TMDB-12184,The Other Boleyn Girl,2002,119,Horror,Spanish,France,PG-13,0,75000000,22500000,7.6,8.4,7.6,High
TMDB-1921,Sweet November,2006,139,Horror,Spanish,France,R,0,55000000,16500000,6.8,6.8,6.6,Medium
TMDB-1683,The Reaping,2006,111,Thriller,Korean,France,PG-13,0,7000000,2100000,9.8,6.8,8.0,High
TMDB-203,Mean Streets,2013,101,Drama,Japanese,France,PG-13,0,62000000,18600000,9.8,6.8,8.0,High
TMDB-11858,Renaissance Man,2002,128,Documentary,Hindi,India,PG-13,0,99000000,29700000,9.2,6.4,7.6,High
TMDB-62835,Colombiana,2013,126,Drama,French,France,PG-13,0,62000000,18600000,8.4,7.2,7.5,High
TMDB-18937,Quest for Camelot,2015,133,Sci-Fi,English,USA,R,0,64000000,19200000,7.6,6.6,6.9,Medium
TMDB-13536,City By The Sea,2002,91,Thriller,Korean,France,PG-13,0,27000000,8100000,9.2,6.0,7.4,Medium
TMDB-15556,At First Sight,2008,106,Thriller,French,France,PG-13,0,57000000,17100000,9.2,6.4,7.6,High
TMDB-10718,Torque,2022,94,Horror,Spanish,France,PG-13,0,95000000,28500000,7.6,8.7,7.7,High
TMDB-11062,City Hall,2003,102,Animation,English,USA,PG-13,0,28000000,8400000,9.2,5.8,7.4,Medium
TMDB-10802,Showgirls,2009,121,Drama,English,USA,PG-13,0,82000000,24600000,9.8,7.8,8.3,High
TMDB-1887,Marie Antoinette,2017,141,Drama,Spanish,France,PG-13,0,42000000,12600000,9.2,7.6,8.0,High
TMDB-6071,Kiss of Death,2005,125,Romance,English,USA,R,0,6000000,1800000,7.6,6.2,6.8,Medium
TMDB-10461,Get Carter,2014,92,Comedy,Telugu,India,PG-13,0,63000000,18900000,8.4,6.8,7.4,Medium
TMDB-80278,The Impossible,2006,120,Action,Telugu,India,PG-13,0,31000000,9300000,7.6,7.0,7.1,Medium
TMDB-12704,Ishtar,2004,85,Action,Korean,France,R,0,101000000,30300000,6.8,6.3,6.5,Medium
TMDB-10315,Fantastic Mr. Fox,2012,154,Horror,English,USA,PG-13,0,85000000,25500000,9.8,8.6,8.6,High
TMDB-16643,Life or Something Like It,2003,121,Drama,Telugu,India,PG-13,0,52000000,15600000,9.8,6.4,7.9,High
TMDB-2687,Memoirs of an Invisible Man,2014,139,Horror,Hindi,India,PG-13,0,15000000,4500000,9.8,6.4,7.9,High
TMDB-11025,New York Minute,2009,88,Sci-Fi,Telugu,India,PG-13,0,34000000,10200000,9.2,6.9,7.8,High
TMDB-8849,Alfie,2011,109,Mystery,English,USA,R,0,60000000,18000000,6.8,7.0,6.7,Medium
TMDB-78698,Big Miracle,2018,137,Comedy,Tamil,India,PG-13,0,43000000,12900000,9.2,9.6,8.7,High
TMDB-30943,The Deep End of the Ocean,2009,116,Drama,English,USA,R,0,82000000,24600000,6.8,6.8,6.6,Medium
TMDB-9544,FearDotCom,2017,150,Romance,English,USA,PG-13,0,66000000,19800000,7.6,7.4,7.2,Medium
TMDB-24418,Cirque du Freak: The Vampire's Assistant,2020,167,Comedy,German,France,PG-13,0,93000000,27900000,9.8,7.9,8.4,High
TMDB-7288,Duplex,2009,116,Drama,Hindi,India,PG-13,0,82000000,24600000,8.4,8.1,7.8,High
TMDB-14655,Soul Men,2014,167,Comedy,Spanish,France,PG-13,0,63000000,18900000,9.8,6.7,8.0,High
TMDB-24575,Raise the Titanic,2004,108,Documentary,French,France,R,0,29000000,8700000,7.6,6.1,6.8,Medium
TMDB-10366,Universal Soldier: The Return,2020,119,Horror,German,France,R,0,45000000,13500000,6.8,6.4,6.5,Medium
TMDB-19898,Pandorum,2004,113,Documentary,English,USA,PG-13,0,29000000,8700000,7.6,7.9,7.4,Medium
TMDB-4965,Impostor,2023,138,Sci-Fi,Tamil,India,PG-13,0,24000000,7200000,9.8,6.3,7.8,High
TMDB-15074,Extreme Ops,2001,121,Drama,French,France,R,0,2000000,600000,7.6,6.2,6.8,Medium
TMDB-56715,Just Visiting,2010,124,Horror,Hindi,India,PG-13,0,35000000,10500000,8.4,6.6,7.3,Medium
TMDB-1272,Sunshine,2013,87,Animation,Hindi,India,PG-13,0,38000000,11400000,9.8,6.4,7.9,High
TMDB-72358,A Thousand Words,2012,160,Action,German,France,PG-13,0,61000000,18300000,9.8,10.0,9.1,High
TMDB-20542,Delgo,2001,140,Romance,French,France,R,0,26000000,7800000,6.8,6.8,6.6,Medium
TMDB-266396,The Gunman,2000,160,Action,Tamil,India,PG-13,0,1000000,300000,9.2,8.4,8.3,High
TMDB-9978,Stormbreaker,2021,99,Mystery,English,USA,PG-13,0,70000000,21000000,7.6,7.4,7.2,Medium
TMDB-8271,Disturbia,2012,127,Comedy,German,France,PG-13,0,13000000,3900000,9.2,6.8,7.7,High
TMDB-10428,Hackers,2007,128,Sci-Fi,Japanese,France,PG-13,0,104000000,31200000,9.2,8.0,8.1,High
TMDB-5353,The Hunting Party,2012,89,Horror,Hindi,India,PG-13,0,85000000,25500000,8.4,6.3,7.2,Medium
TMDB-11934,The Hudsucker Proxy,2012,99,Horror,Korean,France,PG-13,0,85000000,25500000,9.8,7.9,8.4,High
TMDB-14392,The Warlords,2001,142,Animation,Hindi,India,R,0,98000000,29400000,6.8,7.5,6.9,Medium
TMDB-19495,Nomad: The Warrior,2015,163,Sci-Fi,Hindi,India,R,0,64000000,19200000,6.8,6.1,6.4,Medium
TMDB-110415,Snowpiercer,2022,96,Thriller,English,USA,PG-13,0,47000000,14100000,7.6,10.0,8.1,High
TMDB-77459,A Monster in Paris,2007,153,Sci-Fi,Telugu,India,R,0,104000000,31200000,6.8,6.1,6.4,Medium
TMDB-26486,The Last Shot,2013,111,Drama,Japanese,France,PG-13,0,62000000,18600000,6.8,10.0,7.8,High
TMDB-9495,The Crow,2017,165,Romance,Telugu,India,PG-13,0,66000000,19800000,9.8,6.9,8.0,High
TMDB-24420,The Time Traveler's Wife,2010,107,Comedy,Hindi,India,PG-13,0,83000000,24900000,9.8,9.1,8.8,High
TMDB-1257,Because I Said So,2011,127,Animation,Japanese,France,PG-13,0,108000000,32400000,8.4,6.9,7.4,Medium
TMDB-62214,Frankenweenie,2023,128,Sci-Fi,German,France,PG-13,0,24000000,7200000,9.8,6.2,7.8,High
TMDB-16320,Serenity,2014,124,Horror,Spanish,France,PG-13,0,15000000,4500000,8.4,10.0,8.5,High
TMDB-8842,Against the Ropes,2022,144,Horror,Japanese,France,R,0,95000000,28500000,6.8,5.8,6.3,Medium
TMDB-9531,Superman III,2004,153,Documentary,Japanese,France,PG-13,0,29000000,8700000,9.8,6.2,7.8,High
TMDB-64807,Grudge Match,2010,101,Thriller,Tamil,India,PG-13,0,107000000,32100000,9.8,7.0,8.1,High
TMDB-12289,Red Cliff,2012,169,Horror,Korean,France,PG-13,0,85000000,25500000,9.8,8.4,8.5,High
TMDB-11529,Sweet Home Alabama,2008,137,Comedy,French,France,PG-13,0,33000000,9900000,9.8,6.9,8.0,High
TMDB-20943,The Ugly Truth,2023,101,Drama,Hindi,India,PG-13,0,72000000,21600000,9.8,10.0,9.1,High
TMDB-9099,Sgt. Bilko,2020,159,Horror,English,USA,PG-13,0,45000000,13500000,9.2,6.7,7.7,High
TMDB-9488,Spy Kids 2: The Island of Lost Dreams,2012,116,Thriller,Tamil,India,PG-13,0,37000000,11100000,9.8,8.4,8.5,High
TMDB-193,Star Trek: Generations,2003,120,Romance,German,France,R,0,76000000,22800000,6.8,7.0,6.7,Medium
TMDB-44865,The Grandmaster,2015,158,Sci-Fi,German,France,PG-13,0,64000000,19200000,8.4,6.7,7.3,Medium
TMDB-55787,Water for Elephants,2018,92,Comedy,Hindi,India,PG-13,0,43000000,12900000,9.8,7.4,8.2,High
